experiment,scenario,slot,method,compression_ratio,active_md_count,bandwidth_up_mb_s,bandwidth_down_mb_s,total_cost,total_latency,total_energy,avg_task_queue_wait,avg_queue_backlog,max_queue_backlog,mean_external_load
online_extension,online_bandwidth_trace,7,Static MinCut+BMatch,4.0,5,4.0,10.0,10.996926095615807,10.144472645589245,0.8524534500265625,1.512745136,1.512745136,5.888180480000001,0.0
online_extension,online_bandwidth_trace,7,Online MinCut+BMatch,4.0,5,4.0,10.0,8.41037538797292,7.335956125972918,1.074419262,0.8455076964571431,1.368442608457143,2.61467456,0.0
online_extension,online_bandwidth_trace,8,Online Only-Local,4.0,5,4.0,10.0,108.73390990898692,35.64031191584413,73.0935979931428,0.0,0.0,0.0,0.0
online_extension,online_bandwidth_trace,8,Online Only-Server,4.0,5,4.0,10.0,12.063163735823288,11.345390298323288,0.7177734375,1.7288515839999998,1.728851584,6.729349120000001,0.0
online_extension,online_bandwidth_trace,8,Static MinCut+BMatch,4.0,5,4.0,10.0,12.077458335615807,11.225004885589245,0.8524534500265625,1.7288515839999998,1.728851584,6.729349120000001,0.0
online_extension,online_bandwidth_trace,8,Online MinCut+BMatch,4.0,5,4.0,10.0,8.533338745687205,7.458919483687206,1.074419262,0.8973795840000005,1.5758100896000005,3.3921525279999996,0.0
online_extension,online_burst_load,0,Online Only-Local,4.0,3,1.0,10.0,65.1852159977143,23.25475406857143,41.93046192914286,0.0,0.0,0.0,0.0
online_extension,online_burst_load,0,Online Only-Server,4.0,3,1.0,10.0,4.682649746751117,2.9599934967511166,1.72265625,0.0,0.0,0.0,0.0
online_extension,online_burst_load,0,Static MinCut+BMatch,4.0,3,1.0,10.0,3.184884736792188,2.1552862790859377,1.02959845770625,0.0,0.0,0.0,0.0
online_extension,online_burst_load,0,Online MinCut+BMatch,4.0,3,1.0,10.0,3.184884736792188,2.1552862790859377,1.02959845770625,0.0,0.0,0.0,0.0
online_extension,online_burst_load,1,Online Only-Local,4.0,3,1.0,10.0,65.1852159977143,23.25475406857143,41.93046192914286,0.0,0.0,0.0,0.0
online_extension,online_burst_load,1,Online Only-Server,4.0,3,1.0,10.0,4.840978828036831,3.11832257803683,1.72265625,0.0,0.168233728,0.84116864,0.0
online_extension,online_burst_load,1,Static MinCut+BMatch,4.0,3,1.0,10.0,4.026053376792188,2.9964549190859375,1.02959845770625,0.28038954666666666,0.168233728,0.84116864,0.0
online_extension,online_burst_load,1,Online MinCut+BMatch,4.0,3,1.0,10.0,3.3413116519826636,2.3117131942764138,1.02959845770625,0.0,0.168233728,0.84116864,0.0
online_extension,online_burst_load,2,Online Only-Local,4.0,3,1.0,10.0,65.1852159977143,23.25475406857143,41.93046192914286,0.0,0.0,0.0,0.0
online_extension,online_burst_load,2,Online Only-Server,4.0,3,1.0,10.0,5.046156339084448,3.3235000890844493,1.72265625,0.0,0.313746672,0.9775647199999999,0.0
online_extension,online_burst_load,2,Static MinCut+BMatch,4.0,3,1.0,10.0,4.867222016792187,3.8376235590859373,1.02959845770625,0.5607790933333333,0.336467456,1.68233728,0.0
online_extension,online_burst_load,2,Online MinCut+BMatch,4.0,3,1.0,10.0,3.5438970339636153,2.514298576257366,1.02959845770625,0.0,0.313746672,0.9775647199999999,0.0
online_extension,online_burst_load,3,Online Only-Local,4.0,5,1.0,10.0,108.73390990898692,35.64031191584413,73.0935979931428,0.0,0.0,0.0,0.5
online_extension,online_burst_load,3,Online Only-Server,4.0,5,1.0,10.0,10.17970783872805,7.30861408872805,2.87109375,0.4443328937142857,0.44433289371428564,1.1529311085714282,0.5
online_extension,online_burst_load,3,Static MinCut+BMatch,4.0,5,1.0,10.0,8.297068777375184,6.257181851668932,2.0398869257062504,0.504701184,0.504701184,2.52350592,0.5
online_extension,online_burst_load,3,Online MinCut+BMatch,4.0,5,1.0,10.0,7.7410508475123105,5.2947685475123105,2.4462823,0.213746672,0.44433289371428564,1.1529311085714282,0.5
online_extension,online_burst_load,4,Online Only-Local,4.0,5,1.0,10.0,108.73390990898692,35.64031191584413,73.0935979931428,0.0,0.0,0.0,0.5
online_extension,online_burst_load,4,Online Only-Server,4.0,5,1.0,10.0,11.21501332025186,8.34391957025186,2.87109375,0.6513939900190475,0.6513939900190475,1.18233728,0.5
online_extension,online_burst_load,4,Static MinCut+BMatch,4.0,5,1.0,10.0,9.370131065375183,7.330244139668933,2.0398869257062504,0.7193136416,0.7193136416,3.36467456,0.5
online_extension,online_burst_load,4,Online MinCut+BMatch,4.0,5,1.0,10.0,9.042531387131357,6.5962490871313575,2.4462823,0.43299517398095233,0.6694626299809523,1.18233728,0.5
online_extension,online_burst_load,5,Online Only-Local,4.0,5,1.0,10.0,108.73390990898692,35.64031191584413,73.0935979931428,0.0,0.0,0.0,0.5
online_extension,online_burst_load,5,Online Only-Server,4.0,5,1.0,10.0,12.250318801775668,9.379225051775668,2.87109375,0.8584550863238094,0.8584550863238094,2.02350592,0.5
online_extension,online_burst_load,5,Static MinCut+BMatch,4.0,5,1.0,10.0,10.443193353375184,8.403306427668932,2.0398869257062504,0.9339260992,0.9339260992,4.2058432,0.5
online_extension,online_burst_load,5,Online MinCut+BMatch,4.0,5,1.0,10.0,9.482336210178978,7.036053910178978,2.4462823,0.5482353545904762,0.9356399721904761,1.9370230879999997,0.5
online_extension,online_burst_load,6,Online Only-Local,4.0,3,1.0,10.0,46.77097947698691,13.459653035844129,33.31132644114279,0.0,0.0,0.0,0.1
online_extension,online_burst_load,6,Online Only-Server,4.0,3,1.0,10.0,5.486716620303497,3.764060370303497,1.72265625,0.3390836110476189,1.0655161826285713,2.86467456,0.1
online_extension,online_burst_load,6,Static MinCut+BMatch,4.0,3,1.0,10.0,8.731469240642891,7.35960620264289,1.371863038,1.914230928,1.1485385568,5.047011840000001,0.1
online_extension,online_burst_load,6,Online MinCut+BMatch,4.0,3,1.0,10.0,5.689168908833368,4.317305870833367,1.371863038,0.8040538280000001,1.1745380984,1.7735059199999998,0.1
online_extension,online_burst_load,7,Online Only-Local,4.0,3,1.0,10.0,46.77097947698691,13.459653035844129,33.31132644114279,0.0,0.0,0.0,0.1
