experiment,scenario,model,bandwidth_mb_s,beta,compression_ratio,method,md_gflops,es_gflops,local_power_w,upload_power_w,cost,latency,energy,local_time,upload_time,wait_time,server_time,down_time,partition,transmitted_node_count,local_node_count,cloud_node_count,runtime_ms,runtime_ms_std
single_pair_partition,standard_pair,densenet121,1.0,1.0,4.0,MinCut,3.0,35.0,2.0,1.0,0.7787235880122769,0.4279583620122769,0.350765226,0.07967948799999999,0.19140625,0.0,0.1564911542857144,0.0003814697265625,features_pool0,1,4,426,64.21576666666813,42.97319400093312
single_pair_partition,standard_pair,resnet101,1.0,1.0,4.0,Only-Local,3.0,35.0,2.0,1.0,15.659635200000022,5.219878400000007,10.439756800000014,5.219878400000007,0,0.0,0,0.0,local-only,0,344,0,0.6383000000103797,0.1881855644431765
single_pair_partition,standard_pair,resnet101,1.0,1.0,4.0,Only-Server,3.0,35.0,2.0,1.0,1.5962371182979913,1.0220183682979913,0.57421875,0,0.57421875,0.0,0.44741814857142875,0.0003814697265625,server-only,1,0,344,0.3381333333436487,0.020355070354065894
single_pair_partition,standard_pair,resnet101,1.0,1.0,4.0,ChainTopo,3.0,35.0,2.0,1.0,1.0628209118979912,0.7120556858979912,0.350765226,0.07967948799999999,0.19140625,0.0,0.4405884781714287,0.0003814697265625,maxpool,1,4,340,170.53306666665927,2.805829808712753
single_pair_partition,standard_pair,resnet101,1.0,1.0,4.0,GreedyCut,3.0,35.0,2.0,1.0,1.062820911897991,0.712055685897991,0.350765226,0.07967948799999999,0.19140625,0.0,0.44058847817142843,0.0003814697265625,maxpool,1,4,340,235.69246666666763,7.219289241243539
single_pair_partition,standard_pair,resnet101,1.0,1.0,4.0,MinCut,3.0,35.0,2.0,1.0,1.0628209118979912,0.7120556858979912,0.350765226,0.07967948799999999,0.19140625,0.0,0.4405884781714287,0.0003814697265625,maxpool,1,4,340,26.663600000006227,0.41454913662347737
single_pair_topology_stress,googlenet_pair_stress,googlenet,0.05,1.0,4.0,Only-Local,1.0,5.0,2.0,1.0,9.022399584,3.007466528,6.014933056,3.007466528,0,0.0,0,0.0,local-only,0,196,0,0.47843333332290666,0.06323634680456491
single_pair_topology_stress,googlenet_pair_stress,googlenet,0.05,1.0,4.0,Only-Server,1.0,5.0,2.0,1.0,23.570624775326564,12.086249775326563,11.484375,0,11.484375,0.0,0.6014933056,0.0003814697265625,server-only,1,0,196,0.25000000001303607,0.008417046212316188
single_pair_topology_stress,googlenet_pair_stress,googlenet,0.05,1.0,4.0,ChainTopo,1.0,5.0,2.0,1.0,8.925184589726562,4.620588293726563,4.304596296,0.238235648,3.828125,0.0,0.5538461760000002,0.0003814697265625,maxpool1,1,4,192,80.92636666665005,6.3376044950242605
single_pair_topology_stress,googlenet_pair_stress,googlenet,0.05,1.0,4.0,GreedyCut,1.0,5.0,2.0,1.0,8.925184589726562,4.620588293726563,4.304596296,0.238235648,3.828125,0.0,0.5538461760000001,0.0003814697265625,maxpool1,1,4,192,188.60716666665667,2.631461064806272
single_pair_topology_stress,googlenet_pair_stress,googlenet,0.05,1.0,4.0,MinCut,1.0,5.0,2.0,1.0,8.412309731076563,3.423027229201563,4.989282501875,1.8067750400000002,1.375732421875,0.0,0.24013829759999997,0.0003814697265625,"inception4a_branch1_conv,inception4a_branch2_0_conv,inception4a_branch3_0_conv,inception4a_branch4_1_conv",4,57,139,79.36029999999998,6.916456451100555
