model,bandwidth_mb_s,md_gflops,gain,mincut_cost,endpoint_cost,best_endpoint,partition
resnet101,0.2,4.0,0.5905789063104174,2.534311295897991,6.189987118297991,Only-Server,maxpool
resnet101,0.5,4.0,0.49506809052747036,1.3858737958979912,2.7446746182979913,Only-Server,maxpool
resnet101,1,4.0,0.3716088390630094,1.0030612958979912,1.5962371182979913,Only-Server,maxpool
resnet101,2,4.0,0.20583125404128175,0.8116550458979912,1.0220183682979913,Only-Server,maxpool
resnet101,3,4.0,0.0996363451846998,0.7478529625646579,0.8306121182979913,Only-Server,maxpool
resnet101,5,4.0,0.0,0.6774871182979912,0.6774871182979912,Only-Server,server-only
resnet101,0.05,5.0,0.12294220980128623,8.240643026297992,9.395781119999995,Only-Local,maxpool
resnet101,0.1,5.0,0.5303724118364739,4.412518026297992,9.395781119999995,Only-Local,maxpool
resnet101,0.2,5.0,0.5963714498027953,2.498455526297991,6.189987118297991,Only-Server,maxpool
resnet101,0.5,5.0,0.5081318502026462,1.3500180262979913,2.7446746182979913,Only-Server,maxpool
resnet101,1,5.0,0.3940715228265793,0.9672055262979913,1.5962371182979913,Only-Server,maxpool
resnet101,2,5.0,0.24091454678064023,0.7757992762979913,1.0220183682979913,Only-Server,maxpool
resnet101,3,5.0,0.1428042316266556,0.7119971929646579,0.8306121182979913,Only-Server,maxpool
resnet101,5,5.0,0.02440133775758185,0.6609555262979911,0.6774871182979912,Only-Server,maxpool
resnet101,0.05,6.0,0.0,7.829817600000011,7.829817600000011,Only-Local,local-only
resnet101,0.1,6.0,0.43949981926807785,4.388614179897991,7.829817600000011,Only-Local,maxpool
resnet101,0.2,6.0,0.6002331454643806,2.474551679897991,6.189987118297991,Only-Server,maxpool
resnet101,0.5,6.0,0.5168410233194302,1.3261141798979912,2.7446746182979913,Only-Server,maxpool
resnet101,1,6.0,0.409046645335626,0.9433016798979912,1.5962371182979913,Only-Server,maxpool
resnet101,2,6.0,0.26430340860687934,0.7518954298979912,1.0220183682979913,Only-Server,maxpool
resnet101,3,6.0,0.1715828225879594,0.6880933465646579,0.8306121182979913,Only-Server,maxpool
resnet101,5,6.0,0.05968443872642703,0.6370516798979912,0.6774871182979912,Only-Server,maxpool
