experiment,scenario,slot,method,compression_ratio,active_md_count,bandwidth_up_mb_s,bandwidth_down_mb_s,total_cost,total_latency,total_energy,avg_task_queue_wait,avg_queue_backlog,max_queue_backlog,mean_external_load
online_extension,online_bandwidth_trace,0,Online Only-Local,4.0,5,0.2,10.0,108.73390990898702,35.64031191584416,73.09359799314285,0.0,0.0,0.0,0.0
online_extension,online_bandwidth_trace,0,Online Only-Server,4.0,5,0.2,10.0,30.694296440823287,16.33882769082329,14.35546875,0.0,0.0,0.0,0.0
online_extension,online_bandwidth_trace,0,Static MinCut+BMatch,4.0,5,0.2,10.0,18.402774390225183,10.065533952893931,8.33724043733125,0.0,0.0,0.0,0.0
online_extension,online_bandwidth_trace,0,Online MinCut+BMatch,4.0,5,0.2,10.0,15.105015982225183,8.293400540893932,6.81161544133125,0.0,0.0,0.0,0.0
online_extension,online_bandwidth_trace,1,Online Only-Local,4.0,5,0.2,10.0,108.73390990898702,35.64031191584416,73.09359799314285,0.0,0.0,0.0,0.0
online_extension,online_bandwidth_trace,1,Online Only-Server,4.0,5,0.2,10.0,31.77482868082329,17.419359930823287,14.35546875,0.21610644799999995,0.21610644799999992,0.84116864,0.0
online_extension,online_bandwidth_trace,1,Static MinCut+BMatch,4.0,5,0.2,10.0,19.483306630225183,11.146066192893933,8.33724043733125,0.21610644799999995,0.21610644799999992,0.84116864,0.0
online_extension,online_bandwidth_trace,1,Online MinCut+BMatch,4.0,5,0.2,10.0,15.86104058255993,8.82100828255993,7.0400323,0.046378729599999925,0.21461245759999992,0.84116864,0.0
online_extension,online_bandwidth_trace,2,Online Only-Local,4.0,5,0.2,10.0,108.73390990898702,35.64031191584416,73.09359799314285,0.0,0.0,0.0,0.0
online_extension,online_bandwidth_trace,2,Online Only-Server,4.0,5,0.2,10.0,32.85536092082329,18.499892170823287,14.35546875,0.4322128959999999,0.43221289599999985,1.68233728,0.0
online_extension,online_bandwidth_trace,2,Static MinCut+BMatch,4.0,5,0.2,10.0,20.563838870225183,12.226598432893931,8.33724043733125,0.4322128959999999,0.43221289599999985,1.68233728,0.0
online_extension,online_bandwidth_trace,2,Online MinCut+BMatch,4.0,5,0.2,10.0,16.38465509227422,9.344622792274217,7.0400323,0.17838084754285727,0.4202725211428571,1.2094583679999993,0.0
online_extension,online_bandwidth_trace,3,Online Only-Local,4.0,5,1.0,10.0,108.73390990898702,35.64031191584416,73.09359799314285,0.0,0.0,0.0,0.0
online_extension,online_bandwidth_trace,3,Online Only-Server,4.0,5,1.0,10.0,10.967143160823287,8.096049410823287,2.87109375,0.6483193439999997,0.6483193439999997,2.52350592,0.0
online_extension,online_bandwidth_trace,3,Static MinCut+BMatch,4.0,5,1.0,10.0,9.038414078975181,7.004152157268931,2.03426192170625,0.6483193439999997,0.6483193439999997,2.52350592,0.0
online_extension,online_bandwidth_trace,3,Online MinCut+BMatch,4.0,5,1.0,10.0,8.002576497988501,5.556294197988502,2.4462823,0.3121859126857144,0.5986533686857144,1.43233728,0.0
