md,model,server_slot,method,partition,cost,latency,energy,local_time,upload_time,wait_time,server_time,down_time
0,alexnet,0,server-only,server-only,1.2202761857265625,0.6460574357265625,0.57421875,0,0.57421875,0.0,0.07145721599999999,0.0003814697265625
1,vgg19,4,server-only,server-only,2.2399876097265627,1.6657688597265625,0.57421875,0,0.57421875,0.0,1.09116864,0.0003814697265625
2,googlenet,1,server-only,server-only,1.2741300750598958,0.6999113250598958,0.57421875,0,0.57421875,0.0,0.12531110533333334,0.0003814697265625
3,densenet121,2,server-only,server-only,1.3529700005837053,0.7787512505837053,0.57421875,0,0.57421875,0.0,0.20415103085714284,0.0003814697265625
4,resnet101,3,server-only,server-only,1.6381825697265622,1.0639638197265622,0.57421875,0,0.57421875,0.0,0.4893635999999996,0.0003814697265625
